cell_id,cy,cx,bldg_n,glass_frac,road_segs,shore_dist,mort_n,risk_p,risk,baseline_risk,intervention_risk,expected_reduction,best_intervention,intervention_rankings
435,41.8345,-87.63650000000001,79.0,0.875,20.0,0.11350000000001614,0.0,0.12956697653330027,Low,0.12956697653330027,0.10481784343797389,19.101420560636107,Wildlife crossing corridor,Wildlife crossing corridor (19.1%); Anti-collision window film (-1.6%); Reduced night lighting (-3.4%); Vegetation buffer (-10.1%)
436,41.8375,-87.63650000000001,139.0,0.9928571428571429,46.0,0.11350000000001614,0.0,0.08120357209123705,Low,0.08120357209123705,0.07611785498809605,6.262922888942487,Wildlife crossing corridor,Wildlife crossing corridor (6.3%); Reduced night lighting (-84.6%); Vegetation buffer (-111.8%); Anti-collision window film (-138.8%)
437,41.840500000000006,-87.63650000000001,225.0,0.9646017699115044,42.0,0.11350000000001614,0.0,0.09257262558679985,Low,0.09257262558679985,0.028862951890535112,68.82128846667308,Wildlife crossing corridor,Wildlife crossing corridor (68.8%); Vegetation buffer (-78.1%); Reduced night lighting (-96.5%); Anti-collision window film (-101.0%)
438,41.8435,-87.63650000000001,89.0,0.8444444444444444,25.0,0.11350000000001614,0.0,0.40643001017510266,Medium,0.40643001017510266,0.3392211457489681,16.536393165745533,Wildlife crossing corridor,Wildlife crossing corridor (16.5%); Reduced night lighting (4.1%); Vegetation buffer (-3.3%); Anti-collision window film (-10.5%)
439,41.8465,-87.63650000000001,60.0,0.9508196721311475,30.0,0.11350000000001614,0.0,0.4801925103738702,Medium,0.4801925103738702,0.43069112197281406,10.30865482731397,Wildlife crossing corridor,Wildlife crossing corridor (10.3%); Anti-collision window film (-34.7%); Reduced night lighting (-40.9%); Vegetation buffer (-49.9%)
440,41.849500000000006,-87.63650000000001,192.0,0.6321243523316062,34.0,0.11350000000001614,0.0,0.5134214802749993,Medium,0.5134214802749993,0.5021924770066825,2.1870926129351647,Reduced night lighting,Reduced night lighting (2.2%); Vegetation buffer (2.0%); Anti-collision window film (0.3%); Wildlife crossing corridor (0.2%)
441,41.8525,-87.63650000000001,103.0,0.2692307692307692,25.0,0.11350000000001614,0.0,0.581596963965647,Medium,0.581596963965647,0.5449087822758786,6.308179712563879,Wildlife crossing corridor,Wildlife crossing corridor (6.3%); Reduced night lighting (1.6%); Anti-collision window film (-0.8%); Vegetation buffer (-3.9%)
442,41.855500000000006,-87.63650000000001,29.0,0.5333333333333333,4.0,0.11350000000001614,1.0,0.7308920035641964,High,0.7308920035641964,0.6492150038302248,11.174975144846778,Wildlife crossing corridor,Wildlife crossing corridor (11.2%); Anti-collision window film (8.8%); Vegetation buffer (7.0%); Reduced night lighting (0.9%)
443,41.8585,-87.63650000000001,13.0,0.35714285714285715,14.0,0.11350000000001614,0.0,0.717038618942739,High,0.717038618942739,0.6651836425609581,7.2318247597654075,Wildlife crossing corridor,Wildlife crossing corridor (7.2%); Vegetation buffer (7.0%); Reduced night lighting (6.9%); Anti-collision window film (2.1%)
444,41.8615,-87.63650000000001,20.0,0.6190476190476191,0.0,0.11350000000001614,0.0,0.6866737018585002,Medium,0.6866737018585002,0.606497277172721,11.67605872611397,Anti-collision window film,Anti-collision window film (11.7%); Vegetation buffer (2.1%); Reduced night lighting (0.5%); Wildlife crossing corridor (0.0%)
445,41.8645,-87.63650000000001,26.0,0.8888888888888888,0.0,0.11350000000001614,2.0,0.6929720931935104,High,0.6929720931935104,0.6310298303186331,8.938637426136589,Anti-collision window film,Anti-collision window film (8.9%); Wildlife crossing corridor (0.0%); Reduced night lighting (-1.9%); Vegetation buffer (-3.4%)
446,41.86750000000001,-87.63650000000001,27.0,0.8214285714285714,2.0,0.11350000000001614,0.0,0.6615145882599788,Medium,0.6615145882599788,0.612169623702298,7.459391740320616,Anti-collision window film,Anti-collision window film (7.5%); Wildlife crossing corridor (-1.5%); Reduced night lighting (-5.6%); Vegetation buffer (-5.7%)
447,41.8705,-87.63650000000001,16.0,0.6470588235294118,0.0,0.11350000000001614,1.0,0.7605762472037845,High,0.7605762472037845,0.6737989087039545,11.409420004747968,Anti-collision window film,Anti-collision window film (11.4%); Vegetation buffer (4.0%); Reduced night lighting (3.0%); Wildlife crossing corridor (0.0%)
448,41.8735,-87.63650000000001,6.0,0.14285714285714285,18.0,0.11350000000001614,1.0,0.8123000436268992,High,0.8123000436268992,0.7638186821572626,5.968405621790762,Anti-collision window film,Anti-collision window film (6.0%); Wildlife crossing corridor (3.3%); Vegetation buffer (0.5%); Reduced night lighting (0.4%)
449,41.87650000000001,-87.63650000000001,15.0,0.3125,25.0,0.11350000000001614,0.0,0.7714780292246551,High,0.7714780292246551,0.7476371572420484,3.0902852809129415,Wildlife crossing corridor,Wildlife crossing corridor (3.1%); Reduced night lighting (0.4%); Anti-collision window film (-0.9%); Vegetation buffer (-2.1%)
450,41.8795,-87.63650000000001,38.0,0.46153846153846156,37.0,0.11350000000001614,0.0,0.8325409364067411,High,0.8325409364067411,0.7764655474115095,6.735451260481408,Vegetation buffer,Vegetation buffer (6.7%); Anti-collision window film (4.5%); Wildlife crossing corridor (-0.0%); Reduced night lighting (-1.2%)
451,41.88250000000001,-87.63650000000001,23.0,0.75,31.0,0.11350000000001614,1.0,0.8360558221199001,High,0.8360558221199001,0.790912511352586,5.399557011976656,Anti-collision window film,Anti-collision window film (5.4%); Wildlife crossing corridor (1.3%); Vegetation buffer (-0.9%); Reduced night lighting (-1.2%)
452,41.8855,-87.63650000000001,23.0,0.875,28.0,0.11350000000001614,1.0,0.802214334378219,High,0.802214334378219,0.7620106444904132,5.011589567140666,Wildlife crossing corridor,Wildlife crossing corridor (5.0%); Anti-collision window film (3.7%); Reduced night lighting (-1.1%); Vegetation buffer (-4.0%)
453,41.8885,-87.63650000000001,27.0,0.42857142857142855,30.0,0.11350000000001614,1.0,0.7814164202364461,High,0.7814164202364461,0.6935052330623291,11.25023545672565,Vegetation buffer,Vegetation buffer (11.3%); Anti-collision window film (9.6%); Reduced night lighting (5.2%); Wildlife crossing corridor (3.4%)
454,41.8915,-87.63650000000001,37.0,0.631578947368421,31.0,0.11350000000001614,1.0,0.6950926543271454,High,0.6950926543271454,0.6092536628274055,12.34928767630737,Anti-collision window film,Anti-collision window film (12.3%); Vegetation buffer (2.0%); Wildlife crossing corridor (-1.9%); Reduced night lighting (-2.0%)
455,41.89450000000001,-87.63650000000001,56.0,0.7894736842105263,37.0,0.11350000000001614,0.0,0.5010889880001972,Medium,0.5010889880001972,0.5596640160221141,-11.689546053623094,Anti-collision window film,Anti-collision window film (-11.7%); Wildlife crossing corridor (-12.8%); Reduced night lighting (-28.3%); Vegetation buffer (-29.2%)
456,41.8975,-87.63650000000001,60.0,0.6229508196721312,44.0,0.11350000000001614,1.0,0.6859127164575912,Medium,0.6859127164575912,0.6162685921569777,10.153496593603318,Anti-collision window film,Anti-collision window film (10.2%); Reduced night lighting (1.8%); Vegetation buffer (1.6%); Wildlife crossing corridor (-5.3%)
457,41.900499999999994,-87.63650000000001,34.0,0.6285714285714286,24.0,0.11350000000001614,0.0,0.6903007598351222,High,0.6903007598351222,0.581541626935305,15.75532568235826,Wildlife crossing corridor,Wildlife crossing corridor (15.8%); Anti-collision window film (12.3%); Vegetation buffer (0.9%); Reduced night lighting (0.3%)
458,41.90350000000001,-87.63650000000001,41.0,0.6190476190476191,18.0,0.11350000000001614,0.0,0.6914693827907469,High,0.6914693827907469,0.5731883389869448,17.105752871721354,Wildlife crossing corridor,Wildlife crossing corridor (17.1%); Anti-collision window film (12.1%); Vegetation buffer (1.4%); Reduced night lighting (1.0%)
459,41.9065,-87.63650000000001,171.0,0.45930232558139533,14.0,0.11350000000001614,1.0,0.6811449359097083,Medium,0.6811449359097083,0.5374540402740551,21.095494961545256,Vegetation buffer,Vegetation buffer (21.1%); Reduced night lighting (16.0%); Wildlife crossing corridor (14.4%); Anti-collision window film (7.2%)
460,41.909499999999994,-87.63650000000001,185.0,0.9408602150537635,5.0,0.11350000000001614,1.0,0.5006941464097685,Medium,0.5006941464097685,0.3981066654998181,20.489051379081374,Reduced night lighting,Reduced night lighting (20.5%); Wildlife crossing corridor (20.4%); Anti-collision window film (-0.8%); Vegetation buffer (-4.4%)
461,41.9125,-87.63650000000001,181.0,0.7692307692307693,32.0,0.11350000000001614,0.0,0.3418741111056103,Medium,0.3418741111056103,0.4354496732554344,-27.371350772131773,Wildlife crossing corridor,Wildlife crossing corridor (-27.4%); Anti-collision window film (-29.1%); Vegetation buffer (-50.5%); Reduced night lighting (-54.6%)
462,41.9155,-87.63650000000001,240.0,0.8589211618257261,29.0,0.11350000000001614,0.0,0.24353385345629,Low,0.24353385345629,0.28079311063619894,-15.29941593380828,Wildlife crossing corridor,Wildlife crossing corridor (-15.3%); Reduced night lighting (-39.3%); Anti-collision window film (-78.0%); Vegetation buffer (-103.9%)
463,41.918499999999995,-87.63650000000001,82.0,0.9156626506024096,21.0,0.11350000000001614,0.0,0.4370948169133445,Medium,0.4370948169133445,0.3310867776994762,24.25287034114723,Wildlife crossing corridor,Wildlife crossing corridor (24.3%); Reduced night lighting (-8.1%); Anti-collision window film (-23.4%); Vegetation buffer (-41.3%)
464,41.92150000000001,-87.63650000000001,3.0,0.5,0.0,0.11350000000001614,0.0,0.1780749457501727,Low,0.1780749457501727,0.1780749457501727,0.0,Wildlife crossing corridor,Wildlife crossing corridor (0.0%); Vegetation buffer (-0.3%); Reduced night lighting (-1.8%); Anti-collision window film (-14.2%)
465,41.8315,-87.63349999999998,10.0,0.2727272727272727,4.0,0.11049999999998761,0.0,0.11269173404956642,Low,0.11269173404956642,0.11269173404956642,0.0,Reduced night lighting,Reduced night lighting (0.0%); Wildlife crossing corridor (-0.7%); Vegetation buffer (-11.2%); Anti-collision window film (-12.0%)
466,41.8345,-87.63349999999998,127.0,0.96875,12.0,0.11049999999998761,0.0,0.04056707058798856,Low,0.04056707058798856,0.044177262919674824,-8.899317301839398,Wildlife crossing corridor,Wildlife crossing corridor (-8.9%); Reduced night lighting (-103.6%); Anti-collision window film (-149.4%); Vegetation buffer (-163.4%)
467,41.8375,-87.63349999999998,256.0,0.9766536964980544,24.0,0.11049999999998761,0.0,0.03535629397544073,Low,0.03535629397544073,0.031033860319962227,12.22535840006581,Wildlife crossing corridor,Wildlife crossing corridor (12.2%); Reduced night lighting (-165.3%); Vegetation buffer (-330.0%); Anti-collision window film (-440.1%)
468,41.840500000000006,-87.63349999999998,301.0,0.9834437086092715,24.0,0.11049999999998761,0.0,0.025081040969084076,Low,0.025081040969084076,0.03860508018847939,-53.92136329614709,Wildlife crossing corridor,Wildlife crossing corridor (-53.9%); Reduced night lighting (-284.4%); Vegetation buffer (-530.5%); Anti-collision window film (-646.3%)
469,41.8435,-87.63349999999998,210.0,0.9383886255924171,26.0,0.11049999999998761,0.0,0.13456168185468756,Low,0.13456168185468756,0.13125799783371336,2.4551447153743413,Wildlife crossing corridor,Wildlife crossing corridor (2.5%); Reduced night lighting (-84.0%); Vegetation buffer (-154.5%); Anti-collision window film (-162.4%)
470,41.8465,-87.63349999999998,116.0,0.9743589743589743,35.0,0.11049999999998761,0.0,0.3872086171188481,Medium,0.3872086171188481,0.3947795902735669,-1.9552698003089712,Wildlife crossing corridor,Wildlife crossing corridor (-2.0%); Anti-collision window film (-44.7%); Reduced night lighting (-49.8%); Vegetation buffer (-60.7%)
471,41.849500000000006,-87.63349999999998,241.0,0.9008264462809917,25.0,0.11049999999998761,0.0,0.3582918448897828,Medium,0.3582918448897828,0.3628678443199438,-1.2771709698189413,Wildlife crossing corridor,Wildlife crossing corridor (-1.3%); Reduced night lighting (-23.0%); Anti-collision window film (-32.9%); Vegetation buffer (-36.4%)
472,41.8525,-87.63349999999998,199.0,0.87,30.0,0.11049999999998761,0.0,0.4398934266922411,Medium,0.4398934266922411,0.46088994343829,-4.7730917244959254,Wildlife crossing corridor,Wildlife crossing corridor (-4.8%); Anti-collision window film (-7.3%); Reduced night lighting (-8.2%); Vegetation buffer (-13.6%)
473,41.855500000000006,-87.63349999999998,249.0,0.152,16.0,0.11049999999998761,1.0,0.6652153206978144,Medium,0.6652153206978144,0.6051840883423864,9.024330992926469,Wildlife crossing corridor,Wildlife crossing corridor (9.0%); Reduced night lighting (6.9%); Vegetation buffer (5.5%); Anti-collision window film (4.2%)
474,41.8585,-87.63349999999998,24.0,0.12,4.0,0.11049999999998761,0.0,0.6729891529088663,Medium,0.6729891529088663,0.5729255209462525,14.86853562648194,Wildlife crossing corridor,Wildlife crossing corridor (14.9%); Anti-collision window film (3.0%); Vegetation buffer (0.6%); Reduced night lighting (0.5%)
475,41.8615,-87.63349999999998,3.0,0.5,0.0,0.11049999999998761,2.0,0.661802340786759,Medium,0.661802340786759,0.6005599845274862,9.253874228741346,Anti-collision window film,Anti-collision window film (9.3%); Vegetation buffer (7.5%); Reduced night lighting (1.3%); Wildlife crossing corridor (0.0%)
476,41.8645,-87.63349999999998,0.0,0.0,0.0,0.11049999999998761,0.0,0.4991132247987903,Medium,0.4991132247987903,0.4991132247987903,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
477,41.86750000000001,-87.63349999999998,20.0,0.8095238095238095,15.0,0.11049999999998761,1.0,0.8201443253057739,High,0.8201443253057739,0.7617531251013199,7.119624973651319,Wildlife crossing corridor,Wildlife crossing corridor (7.1%); Anti-collision window film (6.3%); Reduced night lighting (1.0%); Vegetation buffer (0.4%)
478,41.8705,-87.63349999999998,21.0,0.5909090909090909,14.0,0.11049999999998761,1.0,0.8400203993954282,High,0.8400203993954282,0.7939599297847683,5.483256078520251,Wildlife crossing corridor,Wildlife crossing corridor (5.5%); Anti-collision window film (5.2%); Vegetation buffer (5.0%); Reduced night lighting (3.1%)
479,41.8735,-87.63349999999998,22.0,0.17391304347826086,31.0,0.11049999999998761,0.0,0.7992632079525289,High,0.7992632079525289,0.7656668667135245,4.203413957345559,Anti-collision window film,Anti-collision window film (4.2%); Vegetation buffer (1.1%); Wildlife crossing corridor (0.4%); Reduced night lighting (0.3%)
480,41.87650000000001,-87.63349999999998,35.0,0.5,26.0,0.11049999999998761,1.0,0.842192256783322,High,0.842192256783322,0.8004067606985616,4.961515111093078,Vegetation buffer,Vegetation buffer (5.0%); Anti-collision window film (4.2%); Wildlife crossing corridor (3.0%); Reduced night lighting (0.8%)
481,41.8795,-87.63349999999998,40.0,0.7804878048780488,27.0,0.11049999999998761,1.0,0.8367088147496271,High,0.8367088147496271,0.7763914824828353,7.208879744483258,Anti-collision window film,Anti-collision window film (7.2%); Wildlife crossing corridor (4.3%); Vegetation buffer (-0.6%); Reduced night lighting (-0.7%)
482,41.88250000000001,-87.63349999999998,49.0,0.72,27.0,0.11049999999998761,3.0,0.8472413220363745,High,0.8472413220363745,0.7964404045651804,5.996038690498745,Wildlife crossing corridor,Wildlife crossing corridor (6.0%); Anti-collision window film (5.8%); Vegetation buffer (0.9%); Reduced night lighting (0.3%)
483,41.8855,-87.63349999999998,40.0,0.6585365853658537,39.0,0.11049999999998761,3.0,0.8407344603402876,High,0.8407344603402876,0.7971529433463297,5.183743387456524,Anti-collision window film,Anti-collision window film (5.2%); Wildlife crossing corridor (1.3%); Vegetation buffer (0.7%); Reduced night lighting (-0.8%)
484,41.8885,-87.63349999999998,53.0,0.5740740740740741,27.0,0.11049999999998761,1.0,0.7745483731769803,High,0.7745483731769803,0.6776394059999429,12.51167396808853,Wildlife crossing corridor,Wildlife crossing corridor (12.5%); Anti-collision window film (7.6%); Vegetation buffer (4.9%); Reduced night lighting (0.5%)
485,41.8915,-87.63349999999998,68.0,0.8405797101449275,34.0,0.11049999999998761,0.0,0.48833155179060744,Medium,0.48833155179060744,0.5500423388626217,-12.637067346095895,Wildlife crossing corridor,Wildlife crossing corridor (-12.6%); Anti-collision window film (-17.7%); Reduced night lighting (-18.3%); Vegetation buffer (-37.9%)
486,41.89450000000001,-87.63349999999998,64.0,0.7230769230769231,37.0,0.11049999999998761,0.0,0.6005436122831747,Medium,0.6005436122831747,0.5841921613962835,2.7227749246595856,Anti-collision window film,Anti-collision window film (2.7%); Vegetation buffer (-9.7%); Wildlife crossing corridor (-11.2%); Reduced night lighting (-13.2%)
487,41.8975,-87.63349999999998,63.0,0.671875,33.0,0.11049999999998761,1.0,0.6876140992401086,Medium,0.6876140992401086,0.6138386604666627,10.729192268596027,Anti-collision window film,Anti-collision window film (10.7%); Vegetation buffer (-0.2%); Reduced night lighting (-3.1%); Wildlife crossing corridor (-5.2%)
488,41.900499999999994,-87.63349999999998,49.0,0.7,38.0,0.11049999999998761,1.0,0.6675810184756352,Medium,0.6675810184756352,0.5969733573986802,10.576643002549963,Anti-collision window film,Anti-collision window film (10.6%); Vegetation buffer (-0.9%); Reduced night lighting (-2.0%); Wildlife crossing corridor (-5.1%)
489,41.90350000000001,-87.63349999999998,54.0,0.5454545454545454,32.0,0.11049999999998761,0.0,0.6196583248695405,Medium,0.6196583248695405,0.566267308990956,8.616202467678487,Anti-collision window film,Anti-collision window film (8.6%); Vegetation buffer (7.3%); Reduced night lighting (-7.1%); Wildlife crossing corridor (-8.7%)
490,41.9065,-87.63349999999998,97.0,0.7142857142857143,25.0,0.11049999999998761,1.0,0.6697991693002316,Medium,0.6697991693002316,0.5668594369001424,15.368745904482811,Wildlife crossing corridor,Wildlife crossing corridor (15.4%); Anti-collision window film (9.6%); Reduced night lighting (-4.3%); Vegetation buffer (-6.1%)
491,41.909499999999994,-87.63349999999998,121.0,0.8934426229508197,13.0,0.11049999999998761,0.0,0.3638894221378237,Medium,0.3638894221378237,0.3684470625755543,-1.2524795062617649,Wildlife crossing corridor,Wildlife crossing corridor (-1.3%); Reduced night lighting (-7.9%); Anti-collision window film (-30.1%); Vegetation buffer (-45.6%)
492,41.9125,-87.63349999999998,69.0,0.6,40.0,0.11049999999998761,0.0,0.5818330823296348,Medium,0.5818330823296348,0.5279931967973743,9.253493341541853,Anti-collision window film,Anti-collision window film (9.3%); Vegetation buffer (-0.9%); Reduced night lighting (-2.7%); Wildlife crossing corridor (-14.6%)
493,41.9155,-87.63349999999998,35.0,0.5277777777777778,24.0,0.11049999999998761,1.0,0.6730986508960177,Medium,0.6730986508960177,0.5413785922049423,19.569205571238605,Wildlife crossing corridor,Wildlife crossing corridor (19.6%); Anti-collision window film (14.4%); Vegetation buffer (10.3%); Reduced night lighting (0.8%)
494,41.918499999999995,-87.63349999999998,20.0,0.6190476190476191,0.0,0.11049999999998761,0.0,0.3196671846380286,Low,0.3196671846380286,0.30280006596018244,5.276462360985056,Anti-collision window film,Anti-collision window film (5.3%); Reduced night lighting (0.7%); Wildlife crossing corridor (0.0%); Vegetation buffer (-0.2%)
495,41.92150000000001,-87.63349999999998,2.0,0.6666666666666666,0.0,0.11049999999998761,0.0,0.17221045738028234,Low,0.17221045738028234,0.1705173110581041,0.9831843826065443,Reduced night lighting,Reduced night lighting (1.0%); Wildlife crossing corridor (0.0%); Vegetation buffer (-7.9%); Anti-collision window film (-18.8%)
496,41.8315,-87.63049999999998,8.0,0.0,13.0,0.1074999999999875,0.0,0.0925071065425406,Low,0.0925071065425406,0.0925071065425406,0.0,Anti-collision window film,Anti-collision window film (0.0%); Vegetation buffer (0.0%); Reduced night lighting (-1.5%); Wildlife crossing corridor (-15.1%)
497,41.8345,-87.63049999999998,8.0,0.1111111111111111,19.0,0.1074999999999875,0.0,0.1270073045716099,Low,0.1270073045716099,0.11015406832028894,13.269501552029784,Anti-collision window film,Anti-collision window film (13.3%); Wildlife crossing corridor (13.2%); Vegetation buffer (1.9%); Reduced night lighting (-2.1%)
498,41.8375,-87.63049999999998,13.0,0.5714285714285714,22.0,0.1074999999999875,0.0,0.1631953176093388,Low,0.1631953176093388,0.11630491801044723,28.73268687226617,Wildlife crossing corridor,Wildlife crossing corridor (28.7%); Vegetation buffer (9.0%); Reduced night lighting (7.9%); Anti-collision window film (2.8%)
499,41.840500000000006,-87.63049999999998,13.0,0.8571428571428571,31.0,0.1074999999999875,0.0,0.24822387896156287,Low,0.24822387896156287,0.14336278810967165,42.24456216322717,Wildlife crossing corridor,Wildlife crossing corridor (42.2%); Reduced night lighting (22.5%); Vegetation buffer (17.2%); Anti-collision window film (3.9%)
500,41.8435,-87.63049999999998,5.0,0.3333333333333333,29.0,0.1074999999999875,1.0,0.6831631230908409,Medium,0.6831631230908409,0.4927926964223681,27.866027927148384,Wildlife crossing corridor,Wildlife crossing corridor (27.9%); Vegetation buffer (17.0%); Reduced night lighting (15.5%); Anti-collision window film (9.9%)
501,41.8465,-87.63049999999998,10.0,0.9090909090909091,35.0,0.1074999999999875,0.0,0.5911421231331645,Medium,0.5911421231331645,0.5814139626455491,1.6456550983127876,Wildlife crossing corridor,Wildlife crossing corridor (1.6%); Anti-collision window film (-8.5%); Reduced night lighting (-24.2%); Vegetation buffer (-24.3%)
502,41.849500000000006,-87.63049999999998,14.0,0.7333333333333333,33.0,0.1074999999999875,0.0,0.7541355476653719,High,0.7541355476653719,0.6668449094329343,11.574926881867478,Anti-collision window film,Anti-collision window film (11.6%); Wildlife crossing corridor (3.9%); Vegetation buffer (1.0%); Reduced night lighting (-2.5%)
503,41.8525,-87.63049999999998,32.0,0.7575757575757576,31.0,0.1074999999999875,0.0,0.763081393044769,High,0.763081393044769,0.6808238946686752,10.779649343548835,Anti-collision window film,Anti-collision window film (10.8%); Wildlife crossing corridor (2.0%); Vegetation buffer (0.5%); Reduced night lighting (-2.0%)
504,41.855500000000006,-87.63049999999998,42.0,0.6976744186046512,41.0,0.1074999999999875,2.0,0.7632656228396866,High,0.7632656228396866,0.6866855774829409,10.033210335326508,Anti-collision window film,Anti-collision window film (10.0%); Vegetation buffer (2.0%); Reduced night lighting (-1.1%); Wildlife crossing corridor (-1.2%)
505,41.8585,-87.63049999999998,14.0,0.2,18.0,0.1074999999999875,0.0,0.7127071062712932,High,0.7127071062712932,0.6722807063594035,5.67223191072004,Wildlife crossing corridor,Wildlife crossing corridor (5.7%); Anti-collision window film (3.2%); Reduced night lighting (0.3%); Vegetation buffer (-1.8%)
506,41.8615,-87.63049999999998,50.0,0.27450980392156865,12.0,0.1074999999999875,0.0,0.6932437893528024,High,0.6932437893528024,0.6535526743589954,5.725419484949405,Wildlife crossing corridor,Wildlife crossing corridor (5.7%); Reduced night lighting (3.3%); Anti-collision window film (-0.1%); Vegetation buffer (-2.6%)
507,41.8645,-87.63049999999998,133.0,0.14925373134328357,20.0,0.1074999999999875,0.0,0.6829315399816208,Medium,0.6829315399816208,0.6489979492180905,4.968812944917368,Anti-collision window film,Anti-collision window film (5.0%); Wildlife crossing corridor (3.2%); Vegetation buffer (0.4%); Reduced night lighting (-5.0%)
508,41.86750000000001,-87.63049999999998,97.0,0.21428571428571427,20.0,0.1074999999999875,1.0,0.7804892264054757,High,0.7804892264054757,0.7350316084749235,5.82424668946503,Wildlife crossing corridor,Wildlife crossing corridor (5.8%); Anti-collision window film (2.2%); Vegetation buffer (-0.9%); Reduced night lighting (-1.3%)
509,41.8705,-87.63049999999998,19.0,0.1,20.0,0.1074999999999875,2.0,0.793224718664285,High,0.793224718664285,0.7484184106889906,5.648627295773631,Anti-collision window film,Anti-collision window film (5.6%); Wildlife crossing corridor (4.0%); Vegetation buffer (2.1%); Reduced night lighting (0.4%)
510,41.8735,-87.63049999999998,49.0,0.44,31.0,0.1074999999999875,1.0,0.8419411837917434,High,0.8419411837917434,0.7810825162611802,7.2283751765749,Vegetation buffer,Vegetation buffer (7.2%); Anti-collision window film (4.5%); Reduced night lighting (3.8%); Wildlife crossing corridor (1.5%)
511,41.87650000000001,-87.63049999999998,63.0,0.625,30.0,0.1074999999999875,0.0,0.8261923514535521,High,0.8261923514535521,0.7919604781578393,4.143329726484069,Anti-collision window film,Anti-collision window film (4.1%); Wildlife crossing corridor (1.2%); Reduced night lighting (0.2%); Vegetation buffer (0.1%)
512,41.8795,-87.63049999999998,38.0,0.6666666666666666,22.0,0.1074999999999875,0.0,0.8441456783415698,High,0.8441456783415698,0.7974991134548555,5.525890386403138,Anti-collision window film,Anti-collision window film (5.5%); Wildlife crossing corridor (3.5%); Vegetation buffer (1.2%); Reduced night lighting (0.4%)
513,41.88250000000001,-87.63049999999998,39.0,0.8,19.0,0.1074999999999875,2.0,0.8246133954725969,High,0.8246133954725969,0.7707958025206092,6.526402948031684,Anti-collision window film,Anti-collision window film (6.5%); Wildlife crossing corridor (5.1%); Reduced night lighting (-1.3%); Vegetation buffer (-1.4%)
514,41.8855,-87.63049999999998,35.0,0.4444444444444444,34.0,0.1074999999999875,1.0,0.8416057503300631,High,0.8416057503300631,0.7749534456099147,7.919658901333374,Vegetation buffer,Vegetation buffer (7.9%); Anti-collision window film (5.1%); Reduced night lighting (3.0%); Wildlife crossing corridor (2.4%)
515,41.8885,-87.63049999999998,58.0,0.6440677966101694,10.0,0.1074999999999875,0.0,0.6349513886176151,Medium,0.6349513886176151,0.6016415151746535,5.246050963914304,Anti-collision window film,Anti-collision window film (5.2%); Reduced night lighting (-1.1%); Wildlife crossing corridor (-1.4%); Vegetation buffer (-1.4%)
516,41.8915,-87.63049999999998,55.0,0.8214285714285714,25.0,0.1074999999999875,0.0,0.5116459965617852,Medium,0.5116459965617852,0.4403065481095142,13.943126484261708,Wildlife crossing corridor,Wildlife crossing corridor (13.9%); Anti-collision window film (-13.2%); Reduced night lighting (-23.1%); Vegetation buffer (-34.6%)
517,41.89450000000001,-87.63049999999998,72.0,0.6164383561643836,22.0,0.1074999999999875,2.0,0.7028118416732154,High,0.7028118416732154,0.5687775787081377,19.071144653165828,Wildlife crossing corridor,Wildlife crossing corridor (19.1%); Anti-collision window film (10.4%); Vegetation buffer (3.5%); Reduced night lighting (2.1%)
518,41.8975,-87.63049999999998,70.0,0.7464788732394366,21.0,0.1074999999999875,1.0,0.6680271852086611,Medium,0.6680271852086611,0.5195419179044083,22.22742885199692,Wildlife crossing corridor,Wildlife crossing corridor (22.2%); Anti-collision window film (6.6%); Vegetation buffer (-5.3%); Reduced night lighting (-5.6%)
519,41.900499999999994,-87.63049999999998,54.0,0.7090909090909091,29.0,0.1074999999999875,0.0,0.6136586702544935,Medium,0.6136586702544935,0.5687031079161163,7.325825335399141,Anti-collision window film,Anti-collision window film (7.3%); Wildlife crossing corridor (-5.0%); Vegetation buffer (-7.1%); Reduced night lighting (-11.2%)
520,41.90350000000001,-87.63049999999998,77.0,0.7564102564102564,21.0,0.1074999999999875,0.0,0.553546221875099,Medium,0.553546221875099,0.43519192046550914,21.381105449274497,Wildlife crossing corridor,Wildlife crossing corridor (21.4%); Anti-collision window film (-6.4%); Vegetation buffer (-20.8%); Reduced night lighting (-21.4%)
521,41.9065,-87.63049999999998,199.0,0.875,19.0,0.1074999999999875,0.0,0.3178641782862689,Low,0.3178641782862689,0.30108203009682055,5.279660098828223,Wildlife crossing corridor,Wildlife crossing corridor (5.3%); Reduced night lighting (-26.2%); Anti-collision window film (-51.3%); Vegetation buffer (-64.9%)
522,41.909499999999994,-87.63049999999998,131.0,0.8863636363636364,16.0,0.1074999999999875,0.0,0.4414566099101366,Medium,0.4414566099101366,0.35061190227468925,20.578400140829192,Wildlife crossing corridor,Wildlife crossing corridor (20.6%); Reduced night lighting (6.4%); Anti-collision window film (-27.4%); Vegetation buffer (-39.1%)
523,41.9125,-87.63049999999998,9.0,0.5,23.0,0.1074999999999875,1.0,0.6611837754805721,Medium,0.6611837754805721,0.510971216099647,22.71873039711919,Wildlife crossing corridor,Wildlife crossing corridor (22.7%); Anti-collision window film (14.1%); Vegetation buffer (12.7%); Reduced night lighting (5.4%)
